23.940960616301204,88.11127659995606,0.0,0.0,0.0,20160819101127
23.940985245731145,88.11129221283767,0.011974519,3.1651136102767023,13.20099163217958,20160819101131
23.940994678750215,88.1112937000328,0.0,1.0597371759144685,3.338828216954994,20160819101134
23.941114325821093,88.11117348430305,0.0,18.06274199473423,20.400972325547173,20160819101325
23.941117512539254,88.11114145585259,0.0,3.2742196501077476,74.95537560664002,20160819101328
23.941120435797846,88.11108602551313,1.7043089,5.642647299728688,81.89284290560795,20160819101331
23.941119365050994,88.11101171421573,1.7441399,7.5530502781269115,87.76880352366481,20160819101334
23.941110281759638,88.11095725848635,1.7895569,5.62564024588333,65.74067497842117,20160819101337
23.941108303810985,88.11088872996068,1.7866176,6.967892581674267,85.53938436007763,20160819101340
23.941105835253474,88.11082984373083,1.8071829,5.990784703662861,83.5368814928973,20160819101343
23.94111519310352,88.11078307498629,1.835223,4.865583166332377,61.60714052803257,20160819101346
23.941116062334583,88.11073001902813,1.8967212,5.39283965642456,87.46708685604187,20160819101349
23.941108040679808,88.11067189186,1.9622806,5.97431157490648,69.55149602875213,20160819101352
23.94109272806085,88.11061636333919,1.9192382,5.894529181910302,53.311419422999194,20160819101355
23.94107837234204,88.11056780805961,1.79433,5.186346854040702,51.38051357841965,20160819101358
23.941058870006707,88.11051350095255,1.8254685,5.929875336806274,45.8623455705478,20160819101401
23.941033873136842,88.11047019664785,0.0,5.205188040054572,32.66410972579385,20160819101404
23.940989797509708,88.11041117951899,1.8059266,7.7455325608471535,26.356886050922782,20160819101407
23.940948571279577,88.11037143840363,0.0,6.109537512222464,19.629495135378363,20160819101410
23.940907930173022,88.11033324599467,1.8572462,5.957146346573534,19.17075140855016,20160819101413
23.940869702102308,88.1102919284147,1.9683242,5.9750227837852625,21.792269046038427,20160819101416
23.940811383771237,88.11025615984937,1.9770943,7.434063410829302,12.781297731553423,20160819101419
23.94076542233212,88.11022969734775,1.9862193,5.775082995709086,12.020346422577603,20160819101422
23.940725116866904,88.11021893264144,1.8910457,4.613354106577855,5.640358456056674,20160819101425
23.940679676101375,88.1101947395745,1.9937117,5.619237276927601,11.136574125374352,20160819101428
23.940644069934635,88.11017096624703,2.0585015,4.638182673408239,13.866072438936243,20160819101431
23.940583778039006,88.11013824686145,2.1296651,7.483498890111746,11.343284725838856,20160819101434
23.940532350453186,88.11011657569851,2.0858634,6.127943222149889,8.852673306478948,20160819101437
23.940491089108612,88.11010538010099,1.9936131,4.72702798440352,5.726293674365365,20160819101440
23.940448238976057,88.11009057180786,1.9520425,4.996738156018458,7.277473663420949,20160819101443
23.94040962859191,88.11007972543428,1.948217,4.43252885285687,5.925951621596283,20160819101446
23.9403607586267,88.11007061197171,1.9273976,5.512457112631334,3.941236388745324,20160819101449
23.940299091297415,88.1100507515301,1.9528098,7.14798147979339,6.784323139318474,20160819101452
23.940247195049622,88.1100360223284,1.8933113,5.961590148530852,5.98428936180909,20160819101455
23.940198304599953,88.11002234264284,1.9076223,5.6113199567873115,5.89946586623239,20160819101458
23.94014909401533,88.11000946913518,1.9393585,5.626199894253874,5.517450632613162,20160819101501
23.9400962415559,88.10998927783092,2.0081823,6.224872044351845,8.028437879008237,20160819101504
23.940020044900002,88.10996648751055,2.0310526,8.78355882624751,6.300329084952011,20160819101507
23.939983630528165,88.10995298087953,2.0021555,4.275437395454729,7.795556653388871,20160819101510
23.939939707912075,88.10994817904472,1.9586431,4.908292223342609,2.3104694686701066,20160819101513
23.939886767896805,88.10995302875635,1.9279497,5.907258349735358,1.9360890395043953,20160819101516
23.939886767896805,88.10995302875635,0.0,0.0,0.0,20160819101517
23.93987086665229,88.10995194279091,1.918593,1.7715788311755607,1.443558632688564,20160819101517
23.939837506393513,88.10994888253805,1.9130186,3.7225065430141018,1.9385057122887588,20160819101519
23.939819102992786,88.10994805359404,1.9182752,2.048098155866266,0.952076754880693,20160819101520
23.939783996619415,88.10994591797832,1.9151468,3.9096796223077783,1.2856141717761602,20160819101522
23.93976744800751,88.10994471198423,1.9108827,1.8441989533865137,1.5399524681272396,20160819101523
23.93973361217401,88.10994292237594,1.9033524,3.76676648723163,1.1176794964999317,20160819101525
23.939716693040832,88.10994226562849,1.895794,1.882505368927976,0.820282359141288,20160819101526
23.939682008602247,88.10994127720318,1.8940499,3.85804158430074,0.6021823179801231,20160819101528
23.93966499641845,88.10994064750543,1.8902197,1.8927507153538277,0.7820981923880197,20160819101529
23.939630633134957,88.10993745224467,1.8979388,3.834796720411666,1.9639031543439671,20160819101531
23.939613186512126,88.10993574740387,1.9014792,1.947697684172458,2.063688062634043,20160819101532
23.939578100514094,88.10993125737404,1.9035436,3.9279805458596075,2.701558602502814,20160819101534
23.93955938854864,88.10992837132146,1.9083284,2.1012473186083334,3.2547517538239674,20160819101535
23.939521658600547,88.10992483438896,1.917052,4.210749568754201,1.979369962138236,20160819101537
23.93950302425965,88.10992596352594,1.9204679,2.075219358113851,1.279673619115556,20160819101538
23.939466947683187,88.10992850090592,1.9180342,4.01981209378828,1.4851223800560547,20160819101540
23.939450258610254,88.10992854547993,1.9089607,1.8557457695885717,0.056406662159815824,20160819101541
